simp_word,trad_word,freq,pinyin
小立樱桃下,小立櫻桃下,1,xiao li ying tao xia
宿桐庐馆同崔存度醉后作,宿桐廬館同崔存度醉後作,1,su tong lu guan tong cui cun du zui hou zuo
朱雀航南绕香陌,朱雀航南繞香陌,1,zhu que hang nan rao xiang mo
尔所谓达者,爾所謂達者,1,er suo wei da zhe
摘来正带凌晨露,摘來正帶凌晨露,1,zhai lai zheng dai ling chen lu
贼其君者也,賊其君者也,1,zei qi jun zhe ye
痛饮连宵醉,痛飲連宵醉,1,tong yin lian xiao zui
词气浩纵横,詞氣浩縱橫,1,ci qi hao zong heng
矛头淅米剑头炊,矛頭淅米劍頭炊,1,mao tou xi mi jian tou chui
竹楼缘岸上,竹樓緣岸上,1,zhu lou yuan an shang
引领望金扉,引領望金扉,1,yin ling wang jin fei
尘中见月心亦闲,塵中見月心亦閒,1,chen zhong jian yue xin yi xian
汉恩自浅胡自深,漢恩自淺胡自深,1,han en zi qian hu zi shen
正月端门夜,正月端門夜,1,zheng yue duan men ye
纤云四卷天无河,纖雲四卷天無河,1,xian yun si juan tian wu he
故画作远山长,故畫作遠山長,1,gu hua zuo yuan shan zhang
风光和暖胜三秦,風光和暖勝三秦,1,feng guang he nuan sheng san qin
杨柳可藏乌,楊柳可藏烏,1,yang liu ke cang wu
人歌人哭水声中,人歌人哭水聲中,1,ren ge ren ku shui sheng zhong
库中先散与金钱,庫中先散與金錢,1,ku zhong xian san yu jin qian
只将菱角与鸡头,只將菱角與雞頭,1,zhi jiang ling jiao yu ji tou
笑整香云缕,笑整香雲縷,1,xiao zheng xiang yun lv
故旷日长久而社稷安矣,故曠日長久而社稷安矣,1,gu kuang ri chang jiu er she ji an yi
莫为无人欺一物,莫爲無人欺一物,1,mo wei wu ren qi yi wu
黯黯江云瓜步雨,黯黯江雲瓜步雨,1,an an jiang yun gua bu yu
残月落花烟重,殘月落花煙重,1,can yue luo hua yan zhong
芜然蕙草暮,蕪然蕙草暮,1,wu ran hui cao mu
凭莺为向杨花道,憑鶯爲向楊花道,1,ping ying wei xiang yang hua dao
舍南有竹堪书字,舍南有竹堪書字,1,she nan you zhu kan shu zi
牝常以静胜牡,牝常以靜勝牡,1,pin chang yi jing sheng mu
诗罢闻吴咏,詩罷聞吳詠,1,shi ba wen wu yong
云边雁断胡天月,雲邊雁斷胡天月,1,yun bian yan duan hu tian yue
绿鬓成霜蓬,綠鬢成霜蓬,1,lv bin cheng shuang peng
逆胡未灭时多事,逆胡未滅時多事,1,ni hu wei mie shi duo shi
身闲不睹中兴盛,身閒不睹中興盛,1,shen xian bu du zhong xing sheng
期月而已可也,期月而已可也,1,qi yue er yi ke ye
看煎瑟瑟尘,看煎瑟瑟塵,1,kan jian se se chen
古人无复洛城东,古人無復洛城東,1,gu ren wu fu luo cheng dong
鸡鸣刷燕晡秣越,雞鳴刷燕晡秣越,1,ji ming shua yan bu mo yue
聊逍遥兮容与,聊逍遙兮容與,1,liao xiao yao xi rong yu
樊哙从良坐,樊噲從良坐,1,fan kuai cong liang zuo
哭宣城善酿纪叟,哭宣城善釀紀叟,1,ku xuan cheng shan niang ji sou
尽眼凝滑无瑕疵,盡眼凝滑無瑕疵,1,jin yan ning hua wu xia ci
健儿快马紫游缰,健兒快馬紫遊繮,1,jian er kuai ma zi you jiang
白玉堂前一树梅,白玉堂前一樹梅,1,bai yu tang qian yi shu mei
夜倾闽酒赤如丹,夜傾閩酒赤如丹,1,ye qing min jiu chi ru dan
俯仰两青空,俯仰兩青空,1,fu yang liang qing kong
揉碎在浮藻间,揉碎在浮藻間,1,rou sui zai fu zao jian
庄子则方箕踞鼓盆而歌,莊子則方箕踞鼓盆而歌,1,zhuang zi ze fang ji ju gu pen er ge
金风玉露一相逢便,金風玉露一相逢便,1,jin feng yu lu yi xiang feng bian
百感中来不自由,百感中來不自由,1,bai gan zhong lai bu zi you
雪花大如手,雪花大如手,1,xue hua da ru shou
泪下如迸泉,淚下如迸泉,1,lei xia ru beng quan
世幽昧以眩曜兮,世幽昧以眩曜兮,1,shi you mei yi xuan yao xi
潋滟倪塘水,瀲灩倪塘水,1,lian yan ni tang shui
乳盖交缦缨,乳蓋交縵纓,1,ru gai jiao man ying
高楼歌酒换离颜,高樓歌酒換離顏,1,gao lou ge jiu huan li yan
宿雨清畿甸,宿雨清畿甸,1,su yu qing ji dian
必熟而荐之,必熟而薦之,1,bi shu er jian zhi
青天垂玉钩,青天垂玉鉤,1,qing tian chui yu gou
相逢苦觉人情好,相逢苦覺人情好,1,xiang feng ku jue ren qing hao
落日照大旗,落日照大旗,1,luo ri zhao da qi
卢橘杨梅尚带酸,盧橘楊梅尚帶酸,1,lu ju yang mei shang dai suan
五陵北原上,五陵北原上,1,wu ling bei yuan shang
往往取酒还独倾,往往取酒還獨傾,1,wang wang qu jiu hai du qing
投饭救饥渴,投飯救飢渴,1,tou fan jiu ji ke
故君子有不战,故君子有不戰,1,gu jun zi you bu zhan
而天下治矣,而天下治矣,1,er tian xia zhi yi
天下真成长会合,天下真成長會合,1,tian xia zhen cheng zhang hui he
映竹水穿沙,映竹水穿沙,1,ying zhu shui chuan sha
清川澹如此,清川澹如此,1,qing chuan dan ru ci
堪笑兰台公子,堪笑蘭臺公子,1,kan xiao lan tai gong zi
一入凄凉耳,一入淒涼耳,1,yi ru qi liang er
灵光何足贵,靈光何足貴,1,ling guang he zu gui
州家申名使家抑,州家申名使家抑,1,zhou jia shen ming shi jia yi
短歌微吟不能长,短歌微吟不能長,1,duan ge wei yin bu neng zhang
要自拨其根,要自撥其根,1,yao zi bo qi gen
而不失豪芒,而不失豪芒,1,er bu shi hao mang
落花踏尽游何处,落花踏盡遊何處,1,luo hua ta jin you he chu
回雪飘摇转蓬舞,迴雪飄搖轉蓬舞,1,hui xue piao yao zhuan peng wu
非独贤者有是心也,非獨賢者有是心也,1,fei du xian zhe you shi xin ye
西上太白峰,西上太白峯,1,xi shang tai bai feng
城小贼不屠,城小賊不屠,1,cheng xiao zei bu tu
须信杨家佳丽种,須信楊家佳麗種,1,xu xin yang jia jia li zhong
沛公兵十万,沛公兵十萬,1,pei gong bing shi wan
夜深静卧百虫绝,夜深靜臥百蟲絕,1,ye shen jing wo bai chong jue
高树多悲风,高樹多悲風,1,gao shu duo bei feng
将有事于西畴,將有事於西疇,1,jiang you shi yu xi chou
况屈指中秋,況屈指中秋,1,kuang qu zhi zhong qiu
睡觉寒灯里,睡覺寒燈裏,1,shui jiao han deng li
若轻云之蔽月,若輕雲之蔽月,1,ruo qing yun zhi bi yue
相随饷田去,相隨餉田去,1,xiang sui xiang tian qu
时闻下子声,時聞下子聲,1,shi wen xia zi sheng
惊飞远映碧山去,驚飛遠映碧山去,1,jing fei yuan ying bi shan qu
添愁益恨绕天涯,添愁益恨繞天涯,1,tian chou yi hen rao tian ya
事姑贻我忧,事姑貽我憂,1,shi gu yi wo you
前日登七盘,前日登七盤,1,qian ri deng qi pan
叹流年又成虚度,嘆流年又成虛度,1,tan liu nian you cheng xu du
前时明月中,前時明月中,1,qian shi ming yue zhong
见君前日书,見君前日書,1,jian jun qian ri shu
金车玉作轮,金車玉作輪,1,jin che yu zuo lun
我生天地间,我生天地間,1,wo sheng tian di jian
后进于礼乐,後進於禮樂,1,hou jin yu li yue
不念居安思危,不念居安思危,1,bu nian ju an si wei
散关三尺雪,散關三尺雪,1,san guan san chi xue
丁壮在南冈,丁壯在南岡,1,ding zhuang zai nan gang
筠焙熟香茶,筠焙熟香茶,1,yun bei shu xiang cha
自引壶觞自醉,自引壺觴自醉,1,zi yin hu shang zi zui
犹恐相逢是梦中,猶恐相逢是夢中,1,you kong xiang feng shi meng zhong
细思皆幸矣,細思皆幸矣,1,xi si jie xing yi
水纹珍簟思悠悠,水紋珍簟思悠悠,1,shui wen zhen dian si you you
烟雨却低回,煙雨卻低迴,1,yan yu que di hui
巴山楚水凄凉地,巴山楚水淒涼地,1,ba shan chu shui qi liang di
亦去其害马者而已矣,亦去其害馬者而已矣,1,yi qu qi hai ma zhe er yi yi
公无渡河苦渡之,公無渡河苦渡之,1,gong wu du he ku du zhi
宁生而曳尾涂中,寧生而曳尾塗中,1,ning sheng er ye wei tu zhong
缘以结不解,緣以結不解,1,yuan yi jie bu jie
虽无粮而乃足,雖無糧而乃足,1,sui wu liang er nai zu
度道里会遇之礼毕,度道里會遇之禮畢,1,du dao li hui yu zhi li bi
日夕连秋声,日夕連秋聲,1,ri xi lian qiu sheng
何用堂前更种花,何用堂前更種花,1,he yong tang qian geng zhong hua
要须回舞袖,要須回舞袖,1,yao xu hui wu xiu
子张问仁于孔子,子張問仁於孔子,1,zi zhang wen ren yu kong zi
浙江八月何如此,浙江八月何如此,1,zhe jiang ba yue he ru ci
月有阴睛圆缺,月有陰睛圓缺,1,yue you yin jing yuan que
风雨萧萧已断魂,風雨蕭蕭已斷魂,1,feng yu xiao xiao yi duan hun
伶伦吹裂孤生竹,伶倫吹裂孤生竹,1,ling lun chui lie gu sheng zhu
当路游丝萦醉客,當路遊絲縈醉客,1,dang lu you si ying zui ke
松风吹解带,松風吹解帶,1,song feng chui jie dai
晓烟低护野人家,曉煙低護野人家,1,xiao yan di hu ye ren jia
千首诗轻万户侯,千首詩輕萬戶侯,1,qian shou shi qing wan hu hou
翡翠黄金缕,翡翠黃金縷,1,fei cui huang jin lv
唱得凉州意外声,唱得涼州意外聲,1,chang de liang zhou yi wai sheng
寂寂江山摇落处,寂寂江山搖落處,1,ji ji jiang shan yao luo chu
可以无饥矣,可以無飢矣,1,ke yi wu ji yi
遵赤水而容与,遵赤水而容與,1,zun chi shui er rong yu
花心愁欲断,花心愁欲斷,1,hua xin chou yu duan
借问汉宫谁得似,借問漢宮誰得似,1,jie wen han gong shui de shi
千秋节赐群臣镜,千秋節賜羣臣鏡,1,qian qiu jie ci qun chen jing
权势不尤则夸者悲,權勢不尤則誇者悲,1,quan shi bu you ze kua zhe bei
绕村骑马思悠悠,繞村騎馬思悠悠,1,rao cun qi ma si you you
闲坐夜明月,閒坐夜明月,1,xian zuo ye ming yue
更觉鹤心通杳冥,更覺鶴心通杳冥,1,geng jue he xin tong yao ming
园日涉以成趣,園日涉以成趣,1,yuan ri she yi cheng qu
故虽有名马,故雖有名馬,1,gu sui you ming ma
今朝一岁大家添,今朝一歲大家添,1,jin zhao yi sui da jia tian
干惟画肉不画骨,幹惟畫肉不畫骨,1,gan wei hua rou bu hua gu
家家门外泊舟航,家家門外泊舟航,1,jia jia men wai po zhou hang
万里长江一酒杯,萬里長江一酒杯,1,wan li zhang jiang yi jiu bei
予一以贯之,予一以貫之,1,yu yi yi guan zhi
一朝卧病无相识,一朝臥病無相識,1,yi zhao wo bing wu xiang shi
古往今来只如此,古往今來只如此,1,gu wang jin lai zhi ru ci
日映西陵松柏枝,日映西陵松柏枝,1,ri ying xi ling song bai zhi
犹吊遗踪一泫然,猶吊遺蹤一泫然,1,you diao yi zong yi xuan ran
我亦君之徒,我亦君之徒,1,wo yi jun zhi tu
必变色而作,必變色而作,1,bi bian se er zuo
当风不结兰麝囊,當風不結蘭麝囊,1,dang feng bu jie lan she nang
亦将何规哉,亦將何規哉,1,yi jiang he gui zai
丘也请从而后也,丘也請從而後也,1,qiu ye qing cong er hou ye
冷灰残烛动离情,冷灰殘燭動離情,1,leng hui can zhu dong li qing
四角吟风筝,四角吟風箏,1,si jiao yin feng zheng
期于有形者也,期於有形者也,1,qi yu you xing zhe ye
无计留春住,無計留春住,1,wu ji liu chun zhu
廉颇送至境,廉頗送至境,1,lian po song zhi jing
我家洗砚池头树,我家洗硯池頭樹,1,wo jia xi yan chi tou shu
罪从大辟皆除死,罪從大辟皆除死,1,zui cong da pi jie chu si
从我者其由与,從我者其由與,1,cong wo zhe qi you yu
难乎有恒矣,難乎有恆矣,1,nan hu you heng yi
酬乐天咏老见示,酬樂天詠老見示,1,chou le tian yong lao jian shi
性慵无病常称病,性慵無病常稱病,1,xing yong wu bing chang cheng bing
夫哀莫大于心死,夫哀莫大於心死,1,fu ai mo da yu xin si
曹公黄祖俱飘忽,曹公黃祖俱飄忽,1,cao gong huang zu ju piao hu
山如翠浪尽东倾,山如翠浪盡東傾,1,shan ru cui lang jin dong qing
西辉逐流水,西輝逐流水,1,xi hui zhu liu shui
京华庸蜀三千里,京華庸蜀三千里,1,jing hua yong shu san qian li
争信安仁拜路尘,爭信安仁拜路塵,1,zheng xin an ren bai lu chen
览民德焉错辅,覽民德焉錯輔,1,lan min de yan cuo fu
见说风流极,見說風流極,1,jian shuo feng liu ji
何人半夜推山去,何人半夜推山去,1,he ren ban ye tui shan qu
道傍榆荚仍似钱,道傍榆莢仍似錢,1,dao bang yu jia reng shi qian
前丁后蔡相笼加,前丁後蔡相籠加,1,qian ding hou cai xiang long jia
手捋红杏蕊,手捋紅杏蕊,1,shou lv hong xing rui
最是一年秋好处,最是一年秋好處,1,zui shi yi nian qiu hao chu
此去声名不厌低,此去聲名不厭低,1,ci qu sheng ming bu yan di
薄俸可资家,薄俸可資家,1,bao feng ke zi jia
个个公卿欲梦刀,個個公卿欲夢刀,1,ge ge gong qing yu meng dao
此其志不在小,此其志不在小,1,ci qi zhi bu zai xiao
浔阳地僻无音乐,潯陽地僻無音樂,1,xun yang di pi wu yin yue
是以圣人抱一为天下式,是以聖人抱一爲天下式,1,shi yi sheng ren bao yi wei tian xia shi
自既灌而往者,自既灌而往者,1,zi ji guan er wang zhe
于树似冬青,於樹似冬青,1,yu shu shi dong qing
地不得不广,地不得不廣,1,di bu de bu guang
似万物之宗,似萬物之宗,1,shi wan wu zhi zong
而太山为小,而太山爲小,1,er tai shan wei xiao
荏苒冬春谢,荏苒冬春謝,1,ren ran dong chun xie
孤蝶小徘徊,孤蝶小徘徊,1,gu die xiao pai huai
万事风雨散,萬事風雨散,1,wan shi feng yu san
怀抱即依然,懷抱即依然,1,huai bao ji yi ran
居北海之滨,居北海之濱,1,ju bei hai zhi bin
竹梢微动觉风生,竹梢微動覺風生,1,zhu shao wei dong jue feng sheng
荞麦花开白雪香,蕎麥花開白雪香,1,qiao mai hua kai bai xue xiang
故知足不辱,故知足不辱,1,gu zhi zu bu ru
孤山寺北贾亭西,孤山寺北賈亭西,1,gu shan si bei jia ting xi
万物之镜也,萬物之鏡也,1,wan wu zhi jing ye
壁立千仞无依倚,壁立千仞無依倚,1,bi li qian ren wu yi yi
去马来牛不复辨,去馬來牛不復辨,1,qu ma lai niu bu fu bian
静拂琴床席,靜拂琴牀蓆,1,jing fu qin chuang xi
闻道神仙不可接,聞道神仙不可接,1,wen dao shen xian bu ke jie
形适外无恙,形適外無恙,1,xing shi wai wu yang
巢非不完也,巢非不完也,1,chao fei bu wan ye
风花时傍马头飞,風花時傍馬頭飛,1,feng hua shi bang ma tou fei
晨光映远岫,晨光映遠岫,1,chen guang ying yuan xiu
家家菊尽黄,家家菊盡黃,1,jia jia ju jin huang
海岛青冥无极已,海島青冥無極已,1,hai dao qing ming wu ji yi
秋收时节暮云愁,秋收時節暮雲愁,1,qiu shou shi jie mu yun chou
老去才难尽,老去才難盡,1,lao qu cai nan jin
小艇垂纶初罢,小艇垂綸初罷,1,xiao ting chui lun chu ba
以八千岁为春,以八千歲爲春,1,yi ba qian sui wei chun
乐亦在其中,樂亦在其中,1,le yi zai qi zhong
非伏其身而弗见也,非伏其身而弗見也,1,fei fu qi shen er fu jian ye
遍历名山大川,遍歷名山大川,1,bian li ming shan da chuan
共惜盛时辞阙下,共惜盛時辭闕下,1,gong xi sheng shi ci que xia
咫尺但愁雷雨至,咫尺但愁雷雨至,1,zhi chi dan chou lei yu zhi
两处春光同日尽,兩處春光同日盡,1,liang chu chun guang tong ri jin
羡比翼之共林,羨比翼之共林,1,xian bi yi zhi gong lin
下驿穷交日,下驛窮交日,1,xia yi qiong jiao ri
负命者上钩,負命者上鉤,1,fu ming zhe shang gou
明月易低人易散,明月易低人易散,1,ming yue yi di ren yi san
岩下云方合,巖下雲方合,1,yan xia yun fang he
愿言试长剑,願言試長劍,1,yuan yan shi chang jian
好驰马试剑,好馳馬試劍,1,hao chi ma shi jian
今夕不知何夕,今夕不知何夕,1,jin xi bu zhi he xi
今为宫室之美为之,今爲宮室之美爲之,1,jin wei gong shi zhi mei wei zhi
老阮不狂谁会得,老阮不狂誰會得,1,lao ruan bu kuang shui hui de
此情可待万追忆,此情可待萬追憶,1,ci qing ke dai wan zhui yi
节物风光不相待,節物風光不相待,1,jie wu feng guang bu xiang dai
工匠之罪也,工匠之罪也,1,gong jiang zhi zui ye
桃胶迎夏香琥珀,桃膠迎夏香琥珀,1,tao jiao ying xia xiang hu po
移我琉璃榻,移我琉璃榻,1,yi wo liu li ta
沛公不胜杯杓,沛公不勝杯杓,1,pei gong bu sheng bei shao
独有天风送短茄,獨有天風送短茄,1,du you tian feng song duan jia
是以谓之文也,是以謂之文也,1,shi yi wei zhi wen ye
月白烟青水暗流,月白煙青水暗流,1,yue bai yan qing shui an liu
将忘子之故,將忘子之故,1,jiang wang zi zhi gu
法曹贫贱众所易,法曹貧賤衆所易,1,fa cao pin jian zhong suo yi
鱼龙听梵声,魚龍聽梵聲,1,yu long ting fan sheng
纪信等四人持剑盾步走,紀信等四人持劍盾步走,1,ji xin deng si ren chi jian dun bu zou
何事辛苦怨斜晖,何事辛苦怨斜暉,1,he shi xin ku yuan xie hui
相携及田家,相攜及田家,1,xiang xie ji tian jia
南风不用蒲葵扇,南風不用蒲葵扇,1,nan feng bu yong pu kui shan
歌蹋柳枝春暗来,歌蹋柳枝春暗來,1,ge ta liu zhi chun an lai
反绾头髻盘旋风,反綰頭髻盤旋風,1,fan wan tou ji pan xuan feng
莺语和人诗,鶯語和人詩,1,ying yu he ren shi
他日相逢为君下,他日相逢爲君下,1,ta ri xiang feng wei jun xia
往来一万三千里,往來一萬三千里,1,wang lai yi wan san qian li
势高常惧风,勢高常懼風,1,shi gao chang ju feng
且予求无所可用久矣,且予求無所可用久矣,1,qie yu qiu wu suo ke yong jiu yi
归来展转到五更,歸來展轉到五更,1,gui lai zhan zhuan dao wu geng
来往亦风流,來往亦風流,1,lai wang yi feng liu
听妇前致词,聽婦前致詞,1,ting fu qian zhi ci
驽马恋栈豆,駑馬戀棧豆,1,nu ma lian zhan dou
缏得红罗手帕子,緶得紅羅手帕子,1,bian de hong luo shou pa zi
曾不知老之将至,曾不知老之將至,1,ceng bu zhi lao zhi jiang zhi
得道伊洛滨,得道伊洛濱,1,de dao yi luo bin
连诸侯者次之,連諸侯者次之,1,lian zhu hou zhe ci zhi
小雨纤纤风细细,小雨纖纖風細細,1,xiao yu xian xian feng xi xi
红颜暗与流年换,紅顏暗與流年換,1,hong yan an yu liu nian huan
玉山自倒非人推,玉山自倒非人推,1,yu shan zi dao fei ren tui
同则无好也,同則無好也,1,tong ze wu hao ye
何谓宠辱若惊,何謂寵辱若驚,1,he wei chong ru ruo jing
揉破黄金万点轻,揉破黃金萬點輕,1,rou po huang jin wan dian qing
而君畏匿之,而君畏匿之,1,er jun wei ni zhi
春草鹿呦呦,春草鹿呦呦,1,chun cao lu you you
自以为不通乎命,自以爲不通乎命,1,zi yi wei bu tong hu ming
无愁头上亦垂丝,無愁頭上亦垂絲,1,wu chou tou shang yi chui si
入室想所历,入室想所歷,1,ru shi xiang suo li
摇曳碧云斜,搖曳碧雲斜,1,yao ye bi yun xie
邓攸无子寻知命,鄧攸無子尋知命,1,deng you wu zi xun zhi ming
凫雁满回塘,鳧雁滿回塘,1,fu yan man hui tang
树深时见鹿,樹深時見鹿,1,shu shen shi jian lu
夫子见老聃,夫子見老聃,1,fu zi jian lao dan
望洋向若而叹曰,望洋向若而嘆曰,1,wang yang xiang ruo er tan yue
秋水明落日,秋水明落日,1,qiu shui ming luo ri
只疑松动要来扶,只疑鬆動要來扶,1,zhi yi song dong yao lai fu
